x,𓐍
Hp,𓐑
qn,𓐖
mAa,𓐙
M,𓐛
im,𓐛
gs,𓐛
sA,𓐟
apr,𓐢
wDa,𓐣
nD,𓐩
qd,𓐪
Xkr,𓐬
msi,𓁒
DHwty,𓁟
Xnmw,𓁠
inpw,𓁢
stX,𓁣
mnw,𓁤
mAat,𓁦
HH,𓁨
tp,𓁶
Hr,𓁷
Sny,𓁸
ir,𓁹
rmi,𓁿
wDAt,𓂀
fnD,𓂉
r,𓂋
rA,𓂋
spt,𓂎
spty,𓂏
mnD,𓂑
kA,𓂓
aHA,𓂚
a,𓂝
Dsr,𓂦
d,𓂧
Dba,𓂭
mt,𓂸
rd,𓂾
sbq,𓂾
gH,𓂾
gHs,𓂾
b,𓃀
ab,𓂝𓃀
wab,𓃂
sAH,𓃃
zzmt,𓃗
zAb,𓃥
mAi,𓃬
rw,𓃭
l,𓃭
Aby,𓃮
wn,𓃹
HAt,𓄂
SsA,𓄃
wsr,𓄊
wp,𓄋
db,𓄏
Hw,𓄑
bH,𓄑
ns,𓄓
idn,𓄔
msDr,𓄔
sDm,𓄔
DrD,𓄔
pH,𓄖
kfA,𓄖
xpS,𓄗
wHm,𓄙
Xn,𓄚
sti,𓄝
Sd,𓄞
ms,𓄟
X,𓄡
sd,𓄢
ib,𓄣
nfr,𓄤
zmA,𓄥
imAx,𓄪
Aw,𓄫
spr,𓄭
iwa,𓄯
isw,𓄯
pXr,𓄲
qAb,𓄲
A,𓄿
AA,𓄿𓄿
tyw,𓅂
mwt,𓅐
nbty,𓅒
m,𓅓
mm,𓅓𓅓
nH,𓅘
Db,𓅙
rxyt,𓅚
Ax,𓅜
dSr,𓅟
gm,𓅠
bA,𓅡
baHi,𓅤
aq,𓅧
wr,𓅨
gb,𓅬
zA,𓅭
pA,𓅮
xn,𓅯
wSA,𓅰
w,𓅱
ww,𓅱𓅱
mAw,𓌳𓅱
TA,𓅷
snD,𓅾
wSm,𓆀
pAq,𓆁
Sw,𓆄
aSA,𓆈
Styw,𓆉
mzH,𓆊
sbk,𓆋
sAq,𓆌
km,𓆎
Hfn,𓆐
f,𓆑
D,𓆓
DD,𓆓𓆓
in,𓆛
ad,𓆝
XA,𓆞
bz,𓆟
nSmt,𓆠
xpr,𓆣
bit,𓆤
srqt,𓆫
iAm,𓆭
Hn,𓆰
xt,𓆱
rnp,𓆳
tr,𓆴
SA,𓆷
zSn,𓆸
wdn,𓆻
xA,𓆼
wAD,𓇅
HA,𓇉
i,𓇋
ii,𓇍
sxt,𓇏
sm,𓇐
sw,𓇓
rsw,𓇔
Sma,𓇗
nDm,𓇛
bnr,𓇜
bdt,𓇣
Dr,𓇥
iz,𓇩
pt,𓇯
iAdt,𓇲
idt,𓇲
ra,𓇳
zw,𓇳
hrw,𓇳
Hnmmt,𓇶
pzD,𓇷
Abd,𓇹
iaH,𓇹
dwA,𓇼
sbA,𓇼
dwAt,𓇽
tA,𓇾
iw,𓈀
wDb,𓈄
spAt,𓈈
xAst,𓈉
Dw,𓈋
Axt,𓈌
xa,𓈍
q,𓈎
iAt,𓈏
n,𓈖
mw,𓈗
S,𓈙
Sm,𓈝
id,𓈞
pr,𓉐
h,𓉔
Hwt,𓉗
aH,𓉥
wsxt,𓉩
kAr,𓉬
zH,𓉲
txn,𓉶
iwn,𓉺
aA,𓉻
zxnt,𓉽
z,𓊃
zb,𓊄
inb,𓊅
Szp,𓊏
ipt,𓊒
nxn,𓊔
niwt,𓊖
zp,𓊗
Snwt,𓊚
aAv,𓉻
wHa,𓊠
TAw,𓊡
nfw,𓊡
aHa,𓊢
xrw,𓊤
st,𓊨
wz,𓊨
p,𓊪
qrsw,𓊭
qrs,𓊭
xAwt,𓊯
xAt,𓊯
Htp,𓊵
kAp,𓊶
kp,𓊶
snTr,𓊸
nTr,𓊹
bd,𓊺
dd,𓊽
Dd,𓊽
imnt,𓋀
iAb,𓋁
wx,𓋂
xm,𓋉
HDt,𓋑
N,𓋔
dSrt,𓋔
sxmty,𓋖
xprS,𓋙
Atf,𓋚
Swty,𓋛
mDH,𓋜
wsx,𓋝
nbw,𓋞
tHn,𓋣
THn,𓋣
mnit,𓋧
sDAw,𓋨
xtm,𓋨
sT,𓋫
dmD,𓋬
Tz,𓋭
Sndyt,𓋯
mnxt,𓋲
s,𓋴
sf,𓋴𓆑
siA,𓋷
Tb,𓋸
anx,𓋹
Swt,𓋺
xw,𓋽
HqA,𓋾
awt,𓋿
wAs,𓌀
Dam,𓌁
abA,𓌂
sxm,𓌂
xrp,𓌂
md,𓌃
Ams,𓌄
nxxw,𓌅
HD,𓌉
HDD,𓌉𓆓𓆓
pd,𓌒
pD,𓌔
zin,𓌕
zwn,𓌕
sXr,𓌕
Ai,𓌗
Ar,𓌗
rwd,𓌗
rwD,𓌗
rs,𓌘
qmA,𓌙
wrrt,𓌝
Sms,𓌞
qs,𓌟
wa,𓌡
sn,𓌢
iH,𓌤
DbA,𓌥
Xr,𓌨
nmt,𓌩
sSm,𓌫
nm,𓌰
mA,𓌳
mr,𓌸
it,𓌾
HqAt,𓋾𓌽
hb,𓍁
Sna,𓍁
tm,𓍃
biA,𓍄
grg,𓍅
stp,𓍉
mnx,𓍊
Ab,𓍋
Hmt,𓍍
wbA,𓍏
DA,𓍑
rtH,𓍕
zmn,𓍖
ti,𓍘
xsf,𓍙
Hm,𓍛
mxAt,𓍝
St,𓍢
Snt,𓍢
100,𓍢
sTA,𓍬
sTAw,𓍬𓍬𓍬
wA,𓍯
snT,𓍰
Sn,𓍲
arq,𓍼
T,𓍿
iTi,𓎁
mDt,𓎅
XAr,𓎅
TmA,𓎅
10,𓎆
mD,𓎆
mH,𓎔
wD,𓎗
aD,𓎙
H,𓎛
wAH,𓎝
sk,𓎝
nb,𓎟
k,𓎡
msn,𓎣
sSr,𓎤
idr,𓎩
bAs,𓎰
Hb,𓎱
Xnm,𓎸
iab,𓎺
g,𓎼
nst,𓎼
Hz,𓎿
xnt,𓏃
mi,𓏇
Hnqt,𓏊
nw,𓏌
ini,𓏎
t,𓏏
rdi,𓏙
di,𓏙
mDAt,𓏛
zS,𓏞
mnhd,𓏞
mn,𓏠
ibA,𓏡
zSSt,𓏣
1,𓏤
2,𓏤𓏤
3,𓏤𓏤𓏤
4,𓏤𓏤𓏤𓏤
5,𓏤𓏤𓏤𓏤𓏤
20,𓎆𓎆
30,𓎆𓎆𓎆
40,𓎆𓎆𓎆𓎆
50,𓎆𓎆𓎆𓎆𓎆
200,𓍢𓍢
300,𓍢𓍢𓍢
400,𓍢𓍢𓍢𓍢
500,𓍢𓍢𓍢𓍢𓍢
y,𓏭
W,𓅱
imi,𓏶
wnm,𓏶
`,�
nr,𓆂
R,⯑
K,𓌆
Ba14,⸢
Ba14a,⸣
Ba14s,⸢
Ba14as,⸣
Ba15,[
Ba15a,]
Ba15s,[
Ba15as,]
Ba16,〈
Ba16a,〉
Ba16s,〈
Ba16as,〉
Ba17,{
Ba17a,}
Ba17s,{
Ba17as,}
Ba18,[
Ba18a,]
Ba18s,[
Ba18as,]
Ba19,|
Ba19a,|
Ba19s,|
Ba19as,|
Ca1,𓍹
Ca1a,𓍹
Ca2,𓍺
Ca2a,𓍺
Cah1,𓉘
Cah1a,𓉜
Cah2,𓉘
Cah2a,𓉜
Cah3,𓉘
Cah3a,𓉜
HASH,[⯑]
H_HASH,[⯑]
Q_HASH,[⯑]
V_HASH,[⯑]
hatching,[⯑]
QUERY,?
BLACKDOT,·
O29V,𓉻
O29v,𓉻
P8H,𓊤
P8h,𓊤
N35B,𓈗
N35b,𓈗
Z2ss,𓏥
Z2s,𓏥
<,𓍹
>,𓍺
[[,[
]],]
??,?
A40s,𓀭
Y1V,𓏛
Y1v,𓏛
N35C,𓈖𓈖
N35c,𓈖𓈖
N33C,𓈒
N33c,𓈒
Z1s,𓏤
R8A,𓊹𓊹𓊹
N33B,𓈒
N33b,𓈒
I1S,𓆈
I1s,𓆈
nswt,𓇓𓏏
bity,𓆤𓏏
R12(T63),𓋋𓊾
//,[⯑]
h/,[⯑]
v/,[⯑]
/,[⯑]
<H,𓉘
<S,⯑
[&,〈
&],〉
[{,{
}],}
[','
'],'
O,·
o,·
<1,𓍹
0>,𓍺
<0,𓍹
2>,𓍺
nTrw,𓊹𓊹𓊹
A40E,𓀭
B7B,𓁗
A40C,𓀭
F63,𓃿
C118,⯑
A376,𓀨
Ff304,𓏤𓏤𓏤𓏤
S116,⯑
R88,⯑
US85Aa1002XT,�
G29A,𓅡
P30,𓊞
US85Aa1001XT,�
A4A,𓀢
A14E,𓀐
G195,𓅝
N46B,𓇰
US85Aa1004XT,�
nn,𓇒
US85Aa1008XT,�
E186,𓃶
US85Aa1009XT,�
Q7A,𓊮
A32B,𓀤
G53A,𓅽
Aa27D,𓐩
E35,𓃻
US85Aa1006XT,�
G30A,𓅢
US85Aa1007XT,�
P34,𓊛
I86E,𓆙
T92,⯑
D143,𓁿
US85Aa1003XT,�
A73,𓁨
N135,𓏒
H10,𓅋
C12A,𓁩
D6A,𓁺
US85Aa1005XT,�
A43E,𓀲
O9B,𓉠
D132,𓃇
Q37,𓉸
F87,𓄈
I14A,𓆙
O42A,𓊏
O42B,𓊏
T22A,𓌢
E21A,𓃫
O238,�
R50,𓊻
M156,𓇓𓏏
G47A,𓅷
I70B,𓆗
N104,𓈞
I14C,𓆙
I73,𓆗
US22A13B,�
I15B,𓆙
Q12,𓊨
A366,�
A239,𓁋
G81,𓌙𓅯
P46,𓊞
B12,�
I86A,𓆙
F30A,𓄞
K18,𓆟
P38,𓊛
O93,𓉠
D3A,𓁸
R49,𓊻
F51D,𓄼
O175,𓉲𓊹
A43B,𓀲
US1Aa1000XT,�
M73,𓆹
B48A,𓀁
C165,⯑
Ff1,�
F37B,𓄦
D35A,𓂜
A77,𓀺
Z30,�
F132,⯑
Ff4,𓄔
O48A,𓊔
V49A,𓍲
Ff302,𓏤𓏤
G26B,𓅝
Ff303,𓏤𓏤𓏤
Ff301,𓏤
D410A,𓋴𓂸
A426,𓀞
M127,𓇗
A115,𓀁
US1A22VARA,�
US22W17BVARD,�
G24B,𓅚
A43C,𓀲
N33AV,𓏥
S12A,𓋞
A304E,𓀯
A40B,𓀭
E151,𓃭
A57B,𓁂
G41A,𓅯
A7A,𓀉
D219,𓇳𓌨
O229A,𓊚
A35E,𓀨
A158,⯑
M245,𓇗𓂝
M36A,𓇥
A42B,𓀯
A63A,𓀻
U105,⯑
B21B,𓀻
B7C,𓁗
I64,𓆗
B24,⯑
M163,⯑
M8A,𓆷
E103,𓄃
D138,𓁹
D250,𓂦
U25B,𓍍
A365,𓁐
B47,𓁋
A78,𓀉
G48A,𓅹
A457,⯑
M3B,𓆱
D245,𓃈
C35,𓁠
P4A,𓊠
